category	part_name
255	passive_green_mid_4_1_tier_1
255	passive_green_mid_4_1_tier_2
255	passive_green_mid_4_1_tier_3
255	passive_green_mid_4_1_tier_4
255	passive_green_mid_4_1_tier_5
255	passive_green_mid_4_3_tier_1
255	passive_green_mid_4_3_tier_2
255	passive_green_mid_4_3_tier_3
255	passive_green_mid_4_3_tier_4
255	passive_green_mid_4_3_tier_5
255	passive_green_mid_5_1_tier_1
255	passive_green_mid_5_1_tier_2
255	passive_green_mid_5_1_tier_3
255	passive_green_mid_5_1_tier_4
255	passive_green_mid_5_1_tier_5
255	passive_green_mid_5_2_tier_1
255	passive_green_mid_5_2_tier_2
255	passive_green_mid_5_2_tier_3
255	passive_green_mid_5_2_tier_4
255	passive_green_mid_5_2_tier_5
255	passive_green_mid_5_3_tier_1
255	passive_green_mid_5_3_tier_2
255	passive_green_mid_5_3_tier_3
255	passive_green_mid_5_3_tier_4
255	passive_green_mid_5_3_tier_5
255	passive_green_mid_6_1_tier_1
255	passive_green_mid_6_1_tier_2
255	passive_green_mid_6_1_tier_3
255	passive_green_mid_6_1_tier_4
255	passive_green_mid_6_1_tier_5
255	passive_green_mid_6_3_tier_1
255	passive_green_mid_6_3_tier_2
255	passive_green_mid_6_3_tier_3
255	passive_green_mid_6_3_tier_4
255	passive_green_mid_6_3_tier_5
255	passive_green_right_4_1_tier_1
255	passive_green_right_4_1_tier_2
255	passive_green_right_4_1_tier_3
255	passive_green_right_4_1_tier_4
255	passive_green_right_4_1_tier_5
255	passive_green_right_4_3_tier_1
255	passive_green_right_4_3_tier_2
255	passive_green_right_4_3_tier_3
255	passive_green_right_4_3_tier_4
255	passive_green_right_4_3_tier_5
255	passive_green_right_5_1_tier_1
255	passive_green_right_5_1_tier_2
255	passive_green_right_5_1_tier_3
255	passive_green_right_5_1_tier_4
255	passive_green_right_5_1_tier_5
255	passive_green_right_5_2_tier_1
255	passive_green_right_5_2_tier_2
255	passive_green_right_5_2_tier_3
255	passive_green_right_5_2_tier_4
255	passive_green_right_5_2_tier_5
255	passive_green_right_5_3_tier_1
255	passive_green_right_5_3_tier_2
255	passive_green_right_5_3_tier_3
255	passive_green_right_5_3_tier_4
255	passive_green_right_5_3_tier_5
255	passive_green_right_6_1_tier_1
255	passive_green_right_6_1_tier_2
255	passive_green_right_6_1_tier_3
255	passive_green_right_6_1_tier_4
255	passive_green_right_6_1_tier_5
255	passive_green_right_6_3_tier_1
255	passive_green_right_6_3_tier_2
255	passive_green_right_6_3_tier_3
255	passive_green_right_6_3_tier_4
255	passive_green_right_6_3_tier_5
255	passive_red_1_1_tier_1
255	passive_red_1_1_tier_2
255	passive_red_1_1_tier_3
255	passive_red_1_1_tier_4
255	passive_red_1_1_tier_5
255	passive_red_1_2_tier_1
255	passive_red_1_2_tier_2
255	passive_red_1_2_tier_3
255	passive_red_1_2_tier_4
255	passive_red_1_2_tier_5
255	passive_red_1_3_tier_1
255	passive_red_1_3_tier_2
255	passive_red_1_3_tier_3
255	passive_red_1_3_tier_4
255	passive_red_1_3_tier_5
255	passive_red_1_4_tier_1
255	passive_red_1_4_tier_2
255	passive_red_1_4_tier_3
255	passive_red_1_4_tier_4
255	passive_red_1_4_tier_5
255	passive_red_1_5_tier_1
255	passive_red_1_5_tier_2
255	passive_red_1_5_tier_3
255	passive_red_1_5_tier_4
255	passive_red_1_5_tier_5
255	passive_red_2_1_tier_1
255	passive_red_2_1_tier_2
255	passive_red_2_1_tier_3
255	passive_red_2_1_tier_4
255	passive_red_2_1_tier_5
255	passive_red_2_3_tier_1
255	passive_red_2_3_tier_2
255	passive_red_2_3_tier_3
255	passive_red_2_3_tier_4
255	passive_red_2_3_tier_5
255	passive_red_2_5_tier_1
255	passive_red_2_5_tier_2
255	passive_red_2_5_tier_3
255	passive_red_2_5_tier_4
255	passive_red_2_5_tier_5
255	passive_red_3_1_tier_1
255	passive_red_3_1_tier_2
255	passive_red_3_1_tier_3
255	passive_red_3_1_tier_4
255	passive_red_3_1_tier_5
255	passive_red_3_2_tier_1
255	passive_red_3_2_tier_2
255	passive_red_3_2_tier_3
255	passive_red_3_2_tier_4
255	passive_red_3_2_tier_5
255	passive_red_3_3_tier_1
255	passive_red_3_3_tier_2
255	passive_red_3_3_tier_3
255	passive_red_3_3_tier_4
255	passive_red_3_3_tier_5
255	passive_red_3_4_tier_1
255	passive_red_3_4_tier_2
255	passive_red_3_4_tier_3
255	passive_red_3_4_tier_4
255	passive_red_3_4_tier_5
255	passive_red_3_5_tier_1
255	passive_red_3_5_tier_2
255	passive_red_3_5_tier_3
255	passive_red_3_5_tier_4
255	passive_red_3_5_tier_5
255	passive_red_left_4_1_tier_1
255	passive_red_left_4_1_tier_2
255	passive_red_left_4_1_tier_3
255	passive_red_left_4_1_tier_4
255	passive_red_left_4_1_tier_5
255	passive_red_left_4_3_tier_1
255	passive_red_left_4_3_tier_2
255	passive_red_left_4_3_tier_3
255	passive_red_left_4_3_tier_4
255	passive_red_left_4_3_tier_5
255	passive_red_left_5_1_tier_1
255	passive_red_left_5_1_tier_2
255	passive_red_left_5_1_tier_3
255	passive_red_left_5_1_tier_4
255	passive_red_left_5_1_tier_5
255	passive_red_left_5_2_tier_1
255	passive_red_left_5_2_tier_2
255	passive_red_left_5_2_tier_3
255	passive_red_left_5_2_tier_4
255	passive_red_left_5_2_tier_5
255	passive_red_left_5_3_tier_1
255	passive_red_left_5_3_tier_2
255	passive_red_left_5_3_tier_3
255	passive_red_left_5_3_tier_4
255	passive_red_left_5_3_tier_5
255	passive_red_left_6_1_tier_1
255	passive_red_left_6_1_tier_2
255	passive_red_left_6_1_tier_3
255	passive_red_left_6_1_tier_4
255	passive_red_left_6_1_tier_5
255	passive_red_left_6_3_tier_1
255	passive_red_left_6_3_tier_2
255	passive_red_left_6_3_tier_3
255	passive_red_left_6_3_tier_4
255	passive_red_left_6_3_tier_5
255	passive_red_mid_4_1_tier_1
255	passive_red_mid_4_1_tier_2
255	passive_red_mid_4_1_tier_3
255	passive_red_mid_4_1_tier_4
255	passive_red_mid_4_1_tier_5
255	passive_red_mid_4_3_tier_1
255	passive_red_mid_4_3_tier_2
255	passive_red_mid_4_3_tier_3
255	passive_red_mid_4_3_tier_4
255	passive_red_mid_4_3_tier_5
255	passive_red_mid_5_1_tier_1
255	passive_red_mid_5_1_tier_2
255	passive_red_mid_5_1_tier_3
255	passive_red_mid_5_1_tier_4
255	passive_red_mid_5_1_tier_5
255	passive_red_mid_5_2_tier_1
255	passive_red_mid_5_2_tier_2
255	passive_red_mid_5_2_tier_3
255	passive_red_mid_5_2_tier_4
255	passive_red_mid_5_2_tier_5
255	passive_red_mid_5_3_tier_1
255	passive_red_mid_5_3_tier_2
255	passive_red_mid_5_3_tier_3
255	passive_red_mid_5_3_tier_4
255	passive_red_mid_5_3_tier_5
255	passive_red_mid_6_1_tier_1
255	passive_red_mid_6_1_tier_2
255	passive_red_mid_6_1_tier_3
255	passive_red_mid_6_1_tier_4
255	passive_red_mid_6_1_tier_5
255	passive_red_mid_6_3_tier_1
255	passive_red_mid_6_3_tier_2
255	passive_red_mid_6_3_tier_3
255	passive_red_mid_6_3_tier_4
255	passive_red_mid_6_3_tier_5
255	passive_red_right_4_1_tier_1
255	passive_red_right_4_1_tier_2
255	passive_red_right_4_1_tier_3
255	passive_red_right_4_1_tier_4
255	passive_red_right_4_1_tier_5
255	passive_red_right_4_3_tier_1
255	passive_red_right_4_3_tier_2
255	passive_red_right_4_3_tier_3
255	passive_red_right_4_3_tier_4
255	passive_red_right_4_3_tier_5
255	passive_red_right_5_1_tier_1
255	passive_red_right_5_1_tier_2
255	passive_red_right_5_1_tier_3
255	passive_red_right_5_1_tier_4
255	passive_red_right_5_1_tier_5
255	passive_red_right_5_2_tier_1
255	passive_red_right_5_2_tier_2
255	passive_red_right_5_2_tier_3
255	passive_red_right_5_2_tier_4
255	passive_red_right_5_2_tier_5
255	passive_red_right_5_3_tier_1
255	passive_red_right_5_3_tier_2
255	passive_red_right_5_3_tier_3
255	passive_red_right_5_3_tier_4
255	passive_red_right_5_3_tier_5
255	passive_red_right_6_1_tier_1
255	passive_red_right_6_1_tier_2
255	passive_red_right_6_1_tier_3
255	passive_red_right_6_1_tier_4
255	passive_red_right_6_1_tier_5
255	passive_red_right_6_3_tier_1
255	passive_red_right_6_3_tier_2
255	passive_red_right_6_3_tier_3
255	passive_red_right_6_3_tier_4
255	passive_red_right_6_3_tier_5
256	body_01
256	body_02
256	body_03
256	body_04
256	body_05
256	body_06
256	body_07
256	body_08
256	body_09
256	body_10
256	comp_01_common
256	comp_02_uncommon
256	comp_03_rare
256	comp_04_epic
256	comp_05_legendary_01
256	comp_05_legendary_02
256	comp_05_legendary_03
256	comp_05_legendary_04
256	comp_05_legendary_05
256	comp_05_legendary_06
256	comp_05_legendary_cowbell
256	comp_05_legendary_raid1
256	comp_05_legendary_raid2
256	comp_05_legendary_tuba
256	leg_body_01
256	leg_body_02
256	leg_body_03
256	leg_body_04
256	leg_body_05
256	leg_body_06
256	leg_body_cowbell
256	leg_body_raid1
256	leg_body_raid2
256	leg_body_tuba
256	passive_blue_1_1_tier_1
256	passive_blue_1_1_tier_2
256	passive_blue_1_1_tier_3
256	passive_blue_1_1_tier_4
256	passive_blue_1_1_tier_5
256	passive_blue_1_2_tier_1
256	passive_blue_1_2_tier_2
256	passive_blue_1_2_tier_3
256	passive_blue_1_2_tier_4
256	passive_blue_1_2_tier_5
256	passive_blue_1_3_tier_1
256	passive_blue_1_3_tier_2
256	passive_blue_1_3_tier_3
256	passive_blue_1_3_tier_4
256	passive_blue_1_3_tier_5
256	passive_blue_1_4_tier_1
256	passive_blue_1_4_tier_2
256	passive_blue_1_4_tier_3
256	passive_blue_1_4_tier_4
256	passive_blue_1_4_tier_5
256	passive_blue_1_5_tier_1
256	passive_blue_1_5_tier_2
256	passive_blue_1_5_tier_3
256	passive_blue_1_5_tier_4
256	passive_blue_1_5_tier_5
256	passive_blue_2_1_tier_1
256	passive_blue_2_1_tier_2
256	passive_blue_2_1_tier_3
256	passive_blue_2_1_tier_4
256	passive_blue_2_1_tier_5
256	passive_blue_2_3_tier_1
256	passive_blue_2_3_tier_2
256	passive_blue_2_3_tier_3
256	passive_blue_2_3_tier_4
256	passive_blue_2_3_tier_5
256	passive_blue_2_3_tiers_1
256	passive_blue_2_5_tier_1
256	passive_blue_2_5_tier_2
256	passive_blue_2_5_tier_3
256	passive_blue_2_5_tier_4
256	passive_blue_2_5_tier_5
256	passive_blue_3_1_tier_1
256	passive_blue_3_1_tier_2
256	passive_blue_3_1_tier_3
256	passive_blue_3_1_tier_4
256	passive_blue_3_1_tier_5
256	passive_blue_3_2_tier_1
256	passive_blue_3_2_tier_2
256	passive_blue_3_2_tier_3
256	passive_blue_3_2_tier_4
256	passive_blue_3_2_tier_5
256	passive_blue_3_3_tier_1
256	passive_blue_3_3_tier_2
256	passive_blue_3_3_tier_3
256	passive_blue_3_3_tier_4
256	passive_blue_3_3_tier_5
256	passive_blue_3_4_tier_1
256	passive_blue_3_4_tier_2
256	passive_blue_3_4_tier_3
256	passive_blue_3_4_tier_4
256	passive_blue_3_4_tier_5
256	passive_blue_3_5_tier_1
256	passive_blue_3_5_tier_2
256	passive_blue_3_5_tier_3
256	passive_blue_3_5_tier_4
256	passive_blue_3_5_tier_5
256	passive_blue_left_4_1_tier_1
256	passive_blue_left_4_1_tier_2
256	passive_blue_left_4_1_tier_3
256	passive_blue_left_4_1_tier_4
256	passive_blue_left_4_1_tier_5
256	passive_blue_left_4_3_tier_1
256	passive_blue_left_4_3_tier_2
256	passive_blue_left_4_3_tier_3
256	passive_blue_left_4_3_tier_4
256	passive_blue_left_4_3_tier_5
256	passive_blue_left_5_1_tier_1
256	passive_blue_left_5_1_tier_2
256	passive_blue_left_5_1_tier_3
256	passive_blue_left_5_1_tier_4
256	passive_blue_left_5_1_tier_5
256	passive_blue_left_5_2_tier_1
256	passive_blue_left_5_2_tier_2
256	passive_blue_left_5_2_tier_3
256	passive_blue_left_5_2_tier_4
256	passive_blue_left_5_2_tier_5
256	passive_blue_left_5_3_tier_1
256	passive_blue_left_5_3_tier_2
256	passive_blue_left_5_3_tier_3
256	passive_blue_left_5_3_tier_4
256	passive_blue_left_5_3_tier_5
256	passive_blue_left_6_1_tier_1
256	passive_blue_left_6_1_tier_2
256	passive_blue_left_6_1_tier_3
256	passive_blue_left_6_1_tier_4
256	passive_blue_left_6_1_tier_5
256	passive_blue_left_6_3_tier_1
256	passive_blue_left_6_3_tier_2
256	passive_blue_left_6_3_tier_3
256	passive_blue_left_6_3_tier_4
256	passive_blue_left_6_3_tier_5
256	passive_blue_mid_4_1_tier_1
256	passive_blue_mid_4_1_tier_2
256	passive_blue_mid_4_1_tier_3
256	passive_blue_mid_4_1_tier_4
256	passive_blue_mid_4_1_tier_5
256	passive_blue_mid_4_3_tier_1
256	passive_blue_mid_4_3_tier_2
256	passive_blue_mid_4_3_tier_3
256	passive_blue_mid_4_3_tier_4
256	passive_blue_mid_4_3_tier_5
256	passive_blue_mid_5_1_tier_1
256	passive_blue_mid_5_1_tier_2
256	passive_blue_mid_5_1_tier_3
256	passive_blue_mid_5_1_tier_4
256	passive_blue_mid_5_1_tier_5
256	passive_blue_mid_5_2_tier_1
256	passive_blue_mid_5_2_tier_2
256	passive_blue_mid_5_2_tier_3
256	passive_blue_mid_5_2_tier_4
256	passive_blue_mid_5_2_tier_5
256	passive_blue_mid_5_3_tier_1
256	passive_blue_mid_5_3_tier_2
256	passive_blue_mid_5_3_tier_3
256	passive_blue_mid_5_3_tier_4
256	passive_blue_mid_5_3_tier_5
256	passive_blue_mid_6_1_tier_1
256	passive_blue_mid_6_1_tier_2
256	passive_blue_mid_6_1_tier_3
256	passive_blue_mid_6_1_tier_4
256	passive_blue_mid_6_1_tier_5
256	passive_blue_mid_6_3_tier_1
256	passive_blue_mid_6_3_tier_2
256	passive_blue_mid_6_3_tier_3
256	passive_blue_mid_6_3_tier_4
256	passive_blue_mid_6_3_tier_5
256	passive_blue_right_4_1_tier_1
256	passive_blue_right_4_1_tier_2
256	passive_blue_right_4_1_tier_3
256	passive_blue_right_4_1_tier_4
256	passive_blue_right_4_1_tier_5
256	passive_blue_right_4_3_tier_1
256	passive_blue_right_4_3_tier_2
256	passive_blue_right_4_3_tier_3
256	passive_blue_right_4_3_tier_4
256	passive_blue_right_4_3_tier_5
256	passive_blue_right_5_1_tier_1
256	passive_blue_right_5_1_tier_2
256	passive_blue_right_5_1_tier_3
256	passive_blue_right_5_1_tier_4
256	passive_blue_right_5_1_tier_5
256	passive_blue_right_5_2_tier_1
256	passive_blue_right_5_2_tier_2
256	passive_blue_right_5_2_tier_3
256	passive_blue_right_5_2_tier_4
256	passive_blue_right_5_2_tier_5
256	passive_blue_right_5_3_tier_1
256	passive_blue_right_5_3_tier_2
256	passive_blue_right_5_3_tier_3
256	passive_blue_right_5_3_tier_4
256	passive_blue_right_5_3_tier_5
256	passive_blue_right_6_1_tier_1
256	passive_blue_right_6_1_tier_2
256	passive_blue_right_6_1_tier_3
256	passive_blue_right_6_1_tier_4
256	passive_blue_right_6_1_tier_5
256	passive_blue_right_6_3_tier_1
256	passive_blue_right_6_3_tier_2
256	passive_blue_right_6_3_tier_3
256	passive_blue_right_6_3_tier_4
256	passive_blue_right_6_3_tier_5
256	passive_green_1_1_tier_1
256	passive_green_1_1_tier_2
256	passive_green_1_1_tier_3
256	passive_green_1_1_tier_4
256	passive_green_1_1_tier_5
256	passive_green_1_2_tier_1
256	passive_green_1_2_tier_2
256	passive_green_1_2_tier_3
256	passive_green_1_2_tier_4
256	passive_green_1_2_tier_5
256	passive_green_1_3_tier_1
256	passive_green_1_3_tier_2
256	passive_green_1_3_tier_3
256	passive_green_1_3_tier_4
256	passive_green_1_3_tier_5
256	passive_green_1_4_tier_1
256	passive_green_1_4_tier_2
256	passive_green_1_4_tier_3
256	passive_green_1_4_tier_4
256	passive_green_1_4_tier_5
256	passive_green_1_5_tier_1
256	passive_green_1_5_tier_2
256	passive_green_1_5_tier_3
256	passive_green_1_5_tier_4
256	passive_green_1_5_tier_5
256	passive_green_2_1_tier_1
256	passive_green_2_1_tier_2
256	passive_green_2_1_tier_3
256	passive_green_2_1_tier_4
256	passive_green_2_1_tier_5
256	passive_green_2_3_tier_1
256	passive_green_2_3_tier_2
256	passive_green_2_3_tier_3
256	passive_green_2_3_tier_4
256	passive_green_2_3_tier_5
256	passive_green_2_5_tier_1
256	passive_green_2_5_tier_2
256	passive_green_2_5_tier_3
256	passive_green_2_5_tier_4
256	passive_green_2_5_tier_5
256	passive_green_3_1_tier_1
256	passive_green_3_1_tier_2
256	passive_green_3_1_tier_3
256	passive_green_3_1_tier_4
256	passive_green_3_1_tier_5
256	passive_green_3_2_tier_1
256	passive_green_3_2_tier_2
256	passive_green_3_2_tier_3
256	passive_green_3_2_tier_4
256	passive_green_3_2_tier_5
256	passive_green_3_3_tier_1
256	passive_green_3_3_tier_2
256	passive_green_3_3_tier_3
256	passive_green_3_3_tier_4
256	passive_green_3_3_tier_5
256	passive_green_3_4_tier_1
256	passive_green_3_4_tier_2
256	passive_green_3_4_tier_3
256	passive_green_3_4_tier_4
256	passive_green_3_4_tier_5
256	passive_green_3_5_tier_1
256	passive_green_3_5_tier_2
256	passive_green_3_5_tier_3
256	passive_green_3_5_tier_4
256	passive_green_3_5_tier_5
256	passive_green_left_4_1_tier_1
256	passive_green_left_4_1_tier_2
256	passive_green_left_4_1_tier_3
256	passive_green_left_4_1_tier_4
256	passive_green_left_4_1_tier_5
256	passive_green_left_4_3_tier_1
256	passive_green_left_4_3_tier_2
256	passive_green_left_4_3_tier_3
256	passive_green_left_4_3_tier_4
256	passive_green_left_4_3_tier_5
256	passive_green_left_5_1_tier_1
256	passive_green_left_5_1_tier_2
256	passive_green_left_5_1_tier_3
256	passive_green_left_5_1_tier_4
256	passive_green_left_5_1_tier_5
256	passive_green_left_5_2_tier_1
256	passive_green_left_5_2_tier_2
256	passive_green_left_5_2_tier_3
256	passive_green_left_5_2_tier_4
256	passive_green_left_5_2_tier_5
256	passive_green_left_5_3_tier_1
256	passive_green_left_5_3_tier_2
256	passive_green_left_5_3_tier_3
256	passive_green_left_5_3_tier_4
256	passive_green_left_5_3_tier_5
256	passive_green_left_6_1_tier_1
256	passive_green_left_6_1_tier_2
256	passive_green_left_6_1_tier_3
256	passive_green_left_6_1_tier_4
256	passive_green_left_6_1_tier_5
256	passive_green_left_6_3_tier_1
256	passive_green_left_6_3_tier_2
256	passive_green_left_6_3_tier_3
256	passive_green_left_6_3_tier_4
256	passive_green_left_6_3_tier_5
256	passive_green_mid_4_1_tier_1
256	passive_green_mid_4_1_tier_2
256	passive_green_mid_4_1_tier_3
256	passive_green_mid_4_1_tier_4
256	passive_green_mid_4_1_tier_5
256	passive_green_mid_4_3_tier_1
256	passive_green_mid_4_3_tier_2
256	passive_green_mid_4_3_tier_3
256	passive_green_mid_4_3_tier_4
256	passive_green_mid_4_3_tier_5
256	passive_green_mid_5_1_tier_1
256	passive_green_mid_5_1_tier_2
256	passive_green_mid_5_1_tier_3
256	passive_green_mid_5_1_tier_4
256	passive_green_mid_5_1_tier_5
256	passive_green_mid_5_2_tier_1
256	passive_green_mid_5_2_tier_2
256	passive_green_mid_5_2_tier_3
256	passive_green_mid_5_2_tier_4
256	passive_green_mid_5_2_tier_5
256	passive_green_mid_5_3_tier_1
256	passive_green_mid_5_3_tier_2
256	passive_green_mid_5_3_tier_3
256	passive_green_mid_5_3_tier_4
256	passive_green_mid_5_3_tier_5
256	passive_green_mid_6_1_tier_1
256	passive_green_mid_6_1_tier_2
256	passive_green_mid_6_1_tier_3
256	passive_green_mid_6_1_tier_4
256	passive_green_mid_6_1_tier_5
256	passive_green_mid_6_3_tier_1
256	passive_green_mid_6_3_tier_2
256	passive_green_mid_6_3_tier_3
256	passive_green_mid_6_3_tier_4
256	passive_green_mid_6_3_tier_5
256	passive_green_right_4_1_tier_1
256	passive_green_right_4_1_tier_2
256	passive_green_right_4_1_tier_3
256	passive_green_right_4_1_tier_4
256	passive_green_right_4_1_tier_5
256	passive_green_right_4_3_tier_1
256	passive_green_right_4_3_tier_2
256	passive_green_right_4_3_tier_3
256	passive_green_right_4_3_tier_4
256	passive_green_right_4_3_tier_5
256	passive_green_right_5_1_tier_1
256	passive_green_right_5_1_tier_2
256	passive_green_right_5_1_tier_3
256	passive_green_right_5_1_tier_4
256	passive_green_right_5_1_tier_5
256	passive_green_right_5_2_tier_1
256	passive_green_right_5_2_tier_2
256	passive_green_right_5_2_tier_3
256	passive_green_right_5_2_tier_4
256	passive_green_right_5_2_tier_5
256	passive_green_right_5_3_tier_1
256	passive_green_right_5_3_tier_2
256	passive_green_right_5_3_tier_3
256	passive_green_right_5_3_tier_4
256	passive_green_right_5_3_tier_5
256	passive_green_right_6_1_tier_1
256	passive_green_right_6_1_tier_2
256	passive_green_right_6_1_tier_3
256	passive_green_right_6_1_tier_4
256	passive_green_right_6_1_tier_5
256	passive_green_right_6_3_tier_1
256	passive_green_right_6_3_tier_2
256	passive_green_right_6_3_tier_3
256	passive_green_right_6_3_tier_4
256	passive_green_right_6_3_tier_5
256	passive_red_1_1_tier_1
256	passive_red_1_1_tier_2
256	passive_red_1_1_tier_3
256	passive_red_1_1_tier_4
256	passive_red_1_1_tier_5
256	passive_red_1_2_tier_1
256	passive_red_1_2_tier_2
256	passive_red_1_2_tier_3
256	passive_red_1_2_tier_4
256	passive_red_1_2_tier_5
256	passive_red_1_3_tier_1
256	passive_red_1_3_tier_2
256	passive_red_1_3_tier_3
256	passive_red_1_3_tier_4
256	passive_red_1_3_tier_5
256	passive_red_1_4_tier_1
256	passive_red_1_4_tier_2
256	passive_red_1_4_tier_3
256	passive_red_1_4_tier_4
256	passive_red_1_4_tier_5
256	passive_red_1_5_tier_1
256	passive_red_1_5_tier_2
256	passive_red_1_5_tier_3
256	passive_red_1_5_tier_4
256	passive_red_1_5_tier_5
256	passive_red_2_1_tier_1
256	passive_red_2_1_tier_2
256	passive_red_2_1_tier_3
256	passive_red_2_1_tier_4
256	passive_red_2_1_tier_5
256	passive_red_2_3_tier_1
256	passive_red_2_3_tier_2
256	passive_red_2_3_tier_3
256	passive_red_2_3_tier_4
256	passive_red_2_3_tier_5
256	passive_red_2_5_tier_1
256	passive_red_2_5_tier_2
256	passive_red_2_5_tier_3
256	passive_red_2_5_tier_4
256	passive_red_2_5_tier_5
256	passive_red_3_1_tier_1
256	passive_red_3_1_tier_2
256	passive_red_3_1_tier_3
256	passive_red_3_1_tier_4
256	passive_red_3_1_tier_5
256	passive_red_3_2_tier_1
256	passive_red_3_2_tier_2
256	passive_red_3_2_tier_3
256	passive_red_3_2_tier_4
256	passive_red_3_2_tier_5
256	passive_red_3_3_tier_1
256	passive_red_3_3_tier_2
256	passive_red_3_3_tier_3
256	passive_red_3_3_tier_4
256	passive_red_3_3_tier_5
256	passive_red_3_4_tier_1
256	passive_red_3_4_tier_2
256	passive_red_3_4_tier_3
256	passive_red_3_4_tier_4
256	passive_red_3_4_tier_5
256	passive_red_3_5_tier_1
256	passive_red_3_5_tier_2
256	passive_red_3_5_tier_3
256	passive_red_3_5_tier_4
256	passive_red_3_5_tier_5
256	passive_red_left_4_1_tier_1
256	passive_red_left_4_1_tier_2
256	passive_red_left_4_1_tier_3
256	passive_red_left_4_1_tier_4
256	passive_red_left_4_1_tier_5
256	passive_red_left_4_3_tier_1
256	passive_red_left_4_3_tier_2
256	passive_red_left_4_3_tier_3
256	passive_red_left_4_3_tier_4
256	passive_red_left_4_3_tier_5
256	passive_red_left_5_1_tier_1
256	passive_red_left_5_1_tier_2
256	passive_red_left_5_1_tier_3
256	passive_red_left_5_1_tier_4
256	passive_red_left_5_1_tier_5
256	passive_red_left_5_2_tier_1
256	passive_red_left_5_2_tier_2
256	passive_red_left_5_2_tier_3
256	passive_red_left_5_2_tier_4
256	passive_red_left_5_2_tier_5
256	passive_red_left_5_3_tier_1
256	passive_red_left_5_3_tier_2
256	passive_red_left_5_3_tier_3
256	passive_red_left_5_3_tier_4
256	passive_red_left_5_3_tier_5
256	passive_red_left_6_1_tier_1
256	passive_red_left_6_1_tier_2
256	passive_red_left_6_1_tier_3
256	passive_red_left_6_1_tier_4
256	passive_red_left_6_1_tier_5
256	passive_red_left_6_3_tier_1
256	passive_red_left_6_3_tier_2
256	passive_red_left_6_3_tier_3
256	passive_red_left_6_3_tier_4
256	passive_red_left_6_3_tier_5
256	passive_red_mid_4_1_tier_1
256	passive_red_mid_4_1_tier_2
256	passive_red_mid_4_1_tier_3
256	passive_red_mid_4_1_tier_4
256	passive_red_mid_4_1_tier_5
256	passive_red_mid_4_3_tier_1
256	passive_red_mid_4_3_tier_2
256	passive_red_mid_4_3_tier_3
256	passive_red_mid_4_3_tier_4
256	passive_red_mid_4_3_tier_5
256	passive_red_mid_5_1_tier_1
256	passive_red_mid_5_1_tier_2
256	passive_red_mid_5_1_tier_3
256	passive_red_mid_5_1_tier_4
256	passive_red_mid_5_1_tier_5
256	passive_red_mid_5_2_tier_1
256	passive_red_mid_5_2_tier_2
256	passive_red_mid_5_2_tier_3
256	passive_red_mid_5_2_tier_4
256	passive_red_mid_5_2_tier_5
256	passive_red_mid_5_3_tier_1
256	passive_red_mid_5_3_tier_2
256	passive_red_mid_5_3_tier_3
256	passive_red_mid_5_3_tier_4
256	passive_red_mid_5_3_tier_5
256	passive_red_mid_6_1_tier_1
256	passive_red_mid_6_1_tier_2
256	passive_red_mid_6_1_tier_3
256	passive_red_mid_6_1_tier_4
256	passive_red_mid_6_1_tier_5
256	passive_red_mid_6_3_tier_1
256	passive_red_mid_6_3_tier_2
256	passive_red_mid_6_3_tier_3
256	passive_red_mid_6_3_tier_4
256	passive_red_mid_6_3_tier_5
256	passive_red_right_4_1_tier_1
256	passive_red_right_4_1_tier_2
256	passive_red_right_4_1_tier_3
256	passive_red_right_4_1_tier_4
256	passive_red_right_4_1_tier_5
256	passive_red_right_4_3_tier_1
256	passive_red_right_4_3_tier_2
256	passive_red_right_4_3_tier_3
256	passive_red_right_4_3_tier_4
256	passive_red_right_4_3_tier_5
256	passive_red_right_5_1_tier_1
256	passive_red_right_5_1_tier_2
256	passive_red_right_5_1_tier_3
256	passive_red_right_5_1_tier_4
256	passive_red_right_5_1_tier_5
256	passive_red_right_5_2_tier_1
256	passive_red_right_5_2_tier_2
256	passive_red_right_5_2_tier_3
256	passive_red_right_5_2_tier_4
256	passive_red_right_5_2_tier_5
256	passive_red_right_5_3_tier_1
256	passive_red_right_5_3_tier_2
256	passive_red_right_5_3_tier_3
256	passive_red_right_5_3_tier_4
256	passive_red_right_5_3_tier_5
256	passive_red_right_6_1_tier_1
256	passive_red_right_6_1_tier_2
256	passive_red_right_6_1_tier_3
256	passive_red_right_6_1_tier_4
256	passive_red_right_6_1_tier_5
256	passive_red_right_6_3_tier_1
256	passive_red_right_6_3_tier_2
256	passive_red_right_6_3_tier_3
256	passive_red_right_6_3_tier_4
256	passive_red_right_6_3_tier_5
259	body_01
259	body_02
259	body_03
259	body_04
259	body_05
259	body_06
259	body_07
259	body_08
259	body_09
259	body_10
259	comp_01_common
259	comp_02_uncommon
259	comp_03_rare
259	comp_04_epic
259	comp_05_legendary_01
259	comp_05_legendary_02
259	comp_05_legendary_03
259	comp_05_legendary_04
259	comp_05_legendary_05
259	comp_05_legendary_06
259	comp_05_legendary_cowbell
259	comp_05_legendary_raid1
259	comp_05_legendary_raid2
259	comp_05_legendary_tuba
259	leg_body_01
259	leg_body_02
259	leg_body_03
259	leg_body_04
259	leg_body_05
259	leg_body_06
259	leg_body_cowbell
